"year","name","artist","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","artist_popularity","artist_followers","playlist_url","duration_seconds","playlist","group"
"2020","Good as Hell","Lizzo",0.682,0.919,0,-3.18,0.0875,0.256,0,0.442,0.535,95.982,70,5672942,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",159.736,"popular","popular"
"2020","Toosie Slide","Drake",0.834,0.454,1,-9.75,0.201,0.321,6.15e-06,0.114,0.837,81.618,95,82201449,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",247.059,"popular","popular"
"2020","Break My Heart","Dua Lipa",0.73,0.729,4,-3.434,0.0884,0.167,1.39e-06,0.349,0.467,113.011,85,42193911,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",221.82,"popular","popular"
"2020","Chasin' You","Morgan Wallen",0.631,0.591,7,-5.785,0.0277,0.657,0,0.11,0.489,97.074,85,7702596,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",205.453,"popular","popular"
"2020","Savage Love (Laxed - Siren Beat)","Jawsh 685",0.767,0.481,0,-8.52,0.0803,0.234,0,0.269,0.761,150.076,57,115252,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",171.375,"popular","popular"
"2020","No Guidance (feat. Drake)","Chris Brown",0.696,0.454,1,-6.756,0.153,0.123,0,0.155,0.136,92.928,85,20851453,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",260.64,"popular","popular"
"2020","My Oh My (feat. DaBaby)","Camila Cabello",0.724,0.491,8,-6.024,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,77,32075766,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",170.746,"popular","popular"
"2020","Dynamite","BTS",0.746,0.765,6,-4.41,0.0993,0.0112,0,0.0936,0.737,114.044,84,71125016,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",199.054,"popular","popular"
"2020","Go Crazy","Chris Brown",0.755,0.578,0,-8.932,0.145,0.316,0,0.25,0.581,94.148,85,20851453,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",176.96,"popular","popular"
"2020","High Fashion (feat. Mustard)","Roddy Ricch",0.831,0.499,11,-8.442,0.114,0.269,0,0.3,0.511,97.956,75,10020530,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",220.487,"popular","popular"
"2020","Laugh Now Cry Later (feat. Lil Durk)","Drake",0.761,0.518,0,-8.871,0.134,0.244,3.47e-05,0.107,0.522,133.976,95,82201449,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",261.493,"popular","popular"
"2020","Woah","Lil Baby",0.882,0.602,11,-5.554,0.245,0.0177,0,0.178,0.43,142.959,84,15889614,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",183.011,"popular","popular"
"2020","death bed (coffee for your head)","Powfu",0.726,0.431,8,-8.765,0.135,0.731,0,0.696,0.348,144.026,67,1227128,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",173.333,"popular","popular"
"2020","Señorita","Shawn Mendes",0.759,0.54,9,-6.039,0.0287,0.037,0,0.0945,0.75,116.947,80,42773244,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",190.96,"popular","popular"
"2020","HIGHEST IN THE ROOM","Travis Scott",0.598,0.427,7,-8.764,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,90,25178770,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",175.721,"popular","popular"
"2020","bad guy","Billie Eilish",0.701,0.425,7,-10.965,0.375,0.328,0.13,0.1,0.562,135.128,86,88962629,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",194.088,"popular","popular"
"2020","Mood (feat. iann dior)","24kGoldn",0.701,0.716,7,-3.671,0.0361,0.174,0,0.324,0.732,91.007,68,2117389,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",140.533,"popular","popular"
"2020","Rain On Me (with Ariana Grande)","Lady Gaga",0.672,0.855,9,-3.764,0.0397,0.021,0,0.323,0.646,123.056,82,28517734,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",182.2,"popular","popular"
"2020","For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",0.823,0.586,6,-6.606,0.2,0.114,0,0.193,0.347,125.971,78,13249522,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",190.476,"popular","popular"
"2020","RITMO (Bad Boys For Life)","Black Eyed Peas",0.721,0.716,10,-7.037,0.0657,0.0334,0.00084,0.237,0.667,104.994,77,7820511,"https://open.spotify.com/playlist/2aFTa55ZL8vGo09chJO8o1?si=6bfc8c3a205d4905&pt=5ee0cc2bfe60cca5ca93078701e6b470",221.714,"popular","popular"
"2021","Levitating","Dua Lipa",0.695,0.884,6,-2.278,0.0753,0.0561,0,0.213,0.914,103.014,85,42193911,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",203.808,"popular","popular"
"2021","Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",0.65,0.825,0,-4.645,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,92,74712543,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",191.014,"popular","popular"
"2021","Blinding Lights","The Weeknd",0.514,0.73,1,-5.934,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,92,74712543,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",200.04,"popular","popular"
"2021","Mood (feat. iann dior)","24kGoldn",0.701,0.716,7,-3.671,0.0361,0.174,0,0.324,0.732,91.007,68,2117389,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",140.533,"popular","popular"
"2021","good 4 u","Olivia Rodrigo",0.563,0.664,9,-5.044,0.154,0.335,0,0.0849,0.688,166.928,87,30034694,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",178.147,"popular","popular"
"2021","Kiss Me More (feat. SZA)","Doja Cat",0.762,0.701,8,-3.541,0.0286,0.235,0.000158,0.123,0.742,110.968,86,27329412,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",208.867,"popular","popular"
"2021","Leave The Door Open","Bruno Mars",0.586,0.616,5,-7.964,0.0324,0.182,0,0.0927,0.719,148.088,86,52305779,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",242.096,"popular","popular"
"2021","drivers license","Olivia Rodrigo",0.561,0.431,10,-8.81,0.0578,0.768,1.42e-05,0.106,0.137,143.875,87,30034694,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",242.013,"popular","popular"
"2021","MONTERO (Call Me By Your Name)","Lil Nas X",0.61,0.508,8,-6.682,0.152,0.297,0,0.384,0.758,178.818,74,12486412,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",137.876,"popular","popular"
"2021","Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",0.677,0.696,0,-6.181,0.119,0.321,0,0.42,0.464,90.03,87,74713042,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",198.082,"popular","popular"
"2021","Butter","BTS",0.759,0.459,8,-5.187,0.0948,0.00323,0,0.0906,0.695,109.997,84,71125016,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",164.442,"popular","popular"
"2021","STAY (with Justin Bieber)","The Kid LAROI",0.591,0.764,1,-5.484,0.0483,0.0383,0,0.103,0.478,169.928,81,4896116,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",141.806,"popular","popular"
"2021","deja vu","Olivia Rodrigo",0.442,0.612,2,-7.222,0.112,0.584,5.7e-06,0.37,0.178,180.917,87,30034694,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",215.507,"popular","popular"
"2021","positions","Ariana Grande",0.737,0.802,0,-4.771,0.0878,0.468,0,0.0931,0.682,144.015,86,95007497,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",172.325,"popular","popular"
"2021","Bad Habits","Ed Sheeran",0.807,0.893,11,-3.745,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,86,115510566,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",230.747,"popular","popular"
"2021","Heat Waves","Glass Animals",0.761,0.525,11,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,72,3939689,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",238.805,"popular","popular"
"2021","WITHOUT YOU","The Kid LAROI",0.662,0.413,0,-7.357,0.0299,0.213,0,0.134,0.467,93.005,81,4896116,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",161.385,"popular","popular"
"2021","Forever After All","Luke Combs",0.487,0.65,0,-5.195,0.0253,0.191,0,0.0933,0.456,151.964,81,9601597,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",232.533,"popular","popular"
"2021","Go Crazy","Chris Brown",0.755,0.578,0,-8.932,0.145,0.316,0,0.25,0.581,94.148,85,20851453,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",176.96,"popular","popular"
"2021","Astronaut In The Ocean","Masked Wolf",0.778,0.695,4,-6.865,0.0913,0.175,0,0.15,0.472,149.996,62,695580,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",132.78,"popular","popular"
"2021","34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix","Ariana Grande",0.88,0.662,0,-5.766,0.304,0.205,0,0.227,0.726,109.988,86,95007497,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",182.438,"popular","popular"
"2021","What You Know Bout Love","Pop Smoke",0.709,0.548,10,-8.493,0.353,0.65,1.59e-06,0.133,0.543,83.995,78,13249522,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",160,"popular","popular"
"2021","my ex's best friend (with blackbear)","Machine Gun Kelly",0.731,0.675,5,-5.134,0.0434,0.00473,0,0.141,0.298,124.939,74,5162826,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",139.461,"popular","popular"
"2021","INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",0.736,0.704,3,-7.409,0.0615,0.0203,0,0.0501,0.894,149.995,74,12486412,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",212,"popular","popular"
"2021","Therefore I Am","Billie Eilish",0.879,0.365,2,-7.781,0.0924,0.227,0.135,0.0583,0.663,94.016,86,88962629,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",173.539,"popular","popular"
"2021","Up","Cardi B",0.868,0.795,11,-6.044,0.269,0.0012,0.0193,0.0461,0.819,166,77,22644473,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",156.945,"popular","popular"
"2021","Fancy Like","Walker Hayes",0.647,0.765,1,-6.459,0.06,0.111,0,0.315,0.855,79.994,60,634798,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",161.853,"popular","popular"
"2021","DÁKITI","Bad Bunny",0.731,0.573,4,-10.059,0.0544,0.401,5.22e-05,0.113,0.145,109.928,95,76861782,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",205.09,"popular","popular"
"2021","Best Friend (feat. Doja Cat)","Saweetie",0.84,0.766,4,-4.12,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,66,1954479,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",155.884,"popular","popular"
"2021","RAPSTAR","Polo G",0.789,0.536,6,-6.862,0.242,0.41,0,0.129,0.437,81.039,79,10390337,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",165.926,"popular","popular"
"2021","Heartbreak Anniversary","Giveon",0.624,0.457,0,-8.876,0.0494,0.557,0,0.128,0.586,129.758,75,3311030,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",196.795,"popular","popular"
"2021","For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",0.823,0.586,6,-6.606,0.2,0.114,0,0.193,0.347,125.971,78,13249522,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",190.476,"popular","popular"
"2021","Calling My Phone","Lil Tjay",0.907,0.393,4,-7.636,0.0539,0.451,1.35e-06,0.135,0.202,104.949,77,7466381,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",205.458,"popular","popular"
"2021","Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",0.713,0.676,10,-5.483,0.027,0.0377,0,0.154,0.721,99.048,82,41729321,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",227.395,"popular","popular"
"2021","Holy (feat. Chance The Rapper)","Justin Bieber",0.673,0.704,6,-8.056,0.36,0.196,0,0.0898,0.372,86.919,87,74713042,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",212.093,"popular","popular"
"2021","On Me","Lil Baby",0.856,0.564,6,-6.295,0.392,0.00327,0,0.134,0.483,77.972,84,15889614,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",135.96,"popular","popular"
"2021","you broke me first","Tate McRae",0.667,0.373,4,-9.389,0.05,0.785,0,0.0906,0.0823,124.148,82,4072673,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",169.266,"popular","popular"
"2021","traitor","Olivia Rodrigo",0.38,0.339,3,-7.885,0.0338,0.691,0,0.12,0.0849,100.607,87,30034694,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",229.227,"popular","popular"
"2021","Back in Blood (feat. Lil Durk)","Pooh Shiesty",0.759,0.538,8,-8.256,0.384,0.151,0,0.126,0.831,146.933,66,1332171,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",184.49,"popular","popular"
"2021","I Hope (feat. Charlie Puth)","Gabby Barrett",0.563,0.576,6,-6.495,0.0401,0.171,0,0.158,0.412,75.019,61,297135,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",211.605,"popular","popular"
"2021","Dynamite","BTS",0.746,0.765,6,-4.41,0.0993,0.0112,0,0.0936,0.737,114.044,84,71125016,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",199.054,"popular","popular"
"2021","Wockesha","Moneybagg Yo",0.582,0.537,0,-9.229,0.619,0.129,0,0.0749,0.771,82.103,73,4141076,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",180.93,"popular","popular"
"2021","You Right","Doja Cat",0.828,0.621,8,-6.414,0.0565,0.0164,0.00233,0.0845,0.436,128.986,86,27329412,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",186.173,"popular","popular"
"2021","Beat Box 3 (feat. DaBaby)","SpotemGottem",0.853,0.426,1,-6.812,0.374,0.0765,0,0.104,0.201,160.051,51,505864,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",200.424,"popular","popular"
"2021","Laugh Now Cry Later (feat. Lil Durk)","Drake",0.761,0.518,0,-8.871,0.134,0.244,3.47e-05,0.107,0.522,133.976,95,82201449,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",261.493,"popular","popular"
"2021","Need to Know","Doja Cat",0.664,0.609,1,-6.509,0.0707,0.304,0,0.0926,0.194,130.041,86,27329412,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",210.56,"popular","popular"
"2021","Wants and Needs (feat. Lil Baby)","Drake",0.578,0.449,1,-6.349,0.286,0.0618,2.17e-06,0.119,0.1,136.006,95,82201449,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",192.956,"popular","popular"
"2021","Way 2 Sexy (with Future & Young Thug)","Drake",0.803,0.597,11,-6.035,0.141,0.000619,4.5e-06,0.323,0.331,136.008,95,82201449,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",257.605,"popular","popular"
"2021","telepatía","Kali Uchis",0.653,0.524,11,-9.016,0.0502,0.112,0,0.203,0.553,83.97,81,5653563,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",160.191,"popular","popular"
"2021","Whoopty","CJ",0.719,0.648,3,-7.6,0.125,0.2,0,0.127,0.66,140.201,59,227781,"https://open.spotify.com/playlist/4eGzTH6CxuZTPODzMMPWbU?si=1e6da205723d43fc",123.263,"popular","popular"
"2022","Heat Waves","Glass Animals",0.761,0.525,11,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,72,3939689,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",238.805,"popular","popular"
"2022","As It Was","Harry Styles",0.52,0.731,6,-5.338,0.0557,0.342,0.00101,0.311,0.662,173.93,83,30208907,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",167.303,"popular","popular"
"2022","STAY (with Justin Bieber)","The Kid LAROI",0.591,0.764,1,-5.484,0.0483,0.0383,0,0.103,0.478,169.928,81,4896116,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",141.806,"popular","popular"
"2022","Easy On Me","Adele",0.604,0.366,5,-7.519,0.0282,0.578,0,0.133,0.13,141.981,83,52649190,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",224.695,"popular","popular"
"2022","Shivers","Ed Sheeran",0.788,0.859,2,-2.724,0.0856,0.281,0,0.0424,0.822,141.02,86,115510566,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",207.853,"popular","popular"
"2022","First Class","Jack Harlow",0.902,0.582,5,-5.902,0.109,0.111,3.18e-06,0.111,0.332,107.005,82,3118816,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",173.948,"popular","popular"
"2022","Big Energy","Latto",0.935,0.807,11,-3.838,0.114,0.0514,0,0.349,0.813,106.017,81,1306089,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",173.182,"popular","popular"
"2022","Ghost","Justin Bieber",0.601,0.741,2,-5.569,0.0478,0.185,2.91e-05,0.415,0.441,153.96,87,74713042,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",153.19,"popular","popular"
"2022","Super Gremlin","Kodak Black",0.825,0.414,2,-6.634,0.144,0.00265,0,0.357,0.106,72.993,79,9928628,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",200.548,"popular","popular"
"2022","Cold Heart - PNAU Remix","Elton John",0.796,0.798,1,-6.312,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,80,12508926,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",202.735,"popular","popular"
"2022","WAIT FOR U (feat. Drake & Tems)","Future",0.463,0.642,1,-4.474,0.34,0.314,0,0.0686,0.339,83.389,87,15322240,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",189.893,"popular","popular"
"2022","About Damn Time","Lizzo",0.836,0.743,10,-6.305,0.0656,0.0995,0,0.335,0.722,108.966,70,5672942,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",191.822,"popular","popular"
"2022","Bad Habits","Ed Sheeran",0.807,0.893,11,-3.745,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,86,115510566,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",230.747,"popular","popular"
"2022","THATS WHAT I WANT","Lil Nas X",0.737,0.846,1,-4.51,0.22,0.00614,0,0.0486,0.546,87.981,74,12486412,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",143.901,"popular","popular"
"2022","Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",0.728,0.783,11,-4.424,0.266,0.237,0,0.434,0.555,77.011,84,51152394,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",173.381,"popular","popular"
"2022","INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",0.736,0.704,3,-7.409,0.0615,0.0203,0,0.0501,0.894,149.995,74,12486412,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",212,"popular","popular"
"2022","abcdefu","GAYLE",0.695,0.54,4,-5.692,0.0493,0.299,0,0.367,0.415,121.932,62,596867,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",168.602,"popular","popular"
"2022","Need to Know","Doja Cat",0.664,0.609,1,-6.509,0.0707,0.304,0,0.0926,0.194,130.041,86,27329412,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",210.56,"popular","popular"
"2022","Wasted On You","Morgan Wallen",0.505,0.657,11,-5.24,0.0318,0.373,0.00107,0.126,0.252,196,85,7702596,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",178.52,"popular","popular"
"2022","Me Porto Bonito","Bad Bunny",0.911,0.712,1,-5.105,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,95,76861782,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",178.567,"popular","popular"
"2022","Woman","Doja Cat",0.824,0.764,5,-4.175,0.0854,0.0888,0.00294,0.117,0.881,107.998,86,27329412,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",172.627,"popular","popular"
"2022","Tití Me Preguntó","Bad Bunny",0.65,0.715,5,-5.198,0.253,0.0993,0.000291,0.126,0.187,106.672,95,76861782,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",243.717,"popular","popular"
"2022","Running Up That Hill (A Deal With God)","Kate Bush",0.629,0.545,10,-13.123,0.0546,0.719,0.00308,0.0604,0.194,108.376,66,1768823,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",298.933,"popular","popular"
"2022","We Don't Talk About Bruno","Carolina Gaitán - La Gaita",0.577,0.45,0,-8.516,0.0834,0.357,0,0.111,0.83,205.863,55,54173,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",216.12,"popular","popular"
"2022","Late Night Talking","Harry Styles",0.714,0.728,10,-4.595,0.0468,0.298,0,0.106,0.901,114.996,83,30208907,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",177.955,"popular","popular"
"2022","I Like You (A Happier Song) (with Doja Cat)","Post Malone",0.733,0.67,5,-6.009,0.0751,0.121,0,0.121,0.472,100.964,86,42756805,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",192.841,"popular","popular"
"2022","You Proof","Morgan Wallen",0.732,0.839,9,-5.007,0.0345,0.265,0,0.602,0.629,119.724,85,7702596,"https://open.spotify.com/playlist/6j2F1qMu5RUXEEukGjGNKe?si=f547c7df518145a6&pt=6ff3bfc91adb3bee970923871ed8e692",157.478,"popular","popular"
